Label,Tweet
1,Pakistani Minister for Communications Murad Saeed said on Sunday afternoon that China-Pakistan Economic Corridor (#CPEC) will usher in a new era of prosperity in Balochistan  https://t co/jDtgYHmoBk
0,@carin__fischer These hypocrites are mentioning Ladakh since CPEC announced by pakistan and China Never mentioned before it Only empty speech without practical meanings and terms used as an old broken record 
0,@appcsocialmedia @GovtofPakistan @Asad_Umar @CPEC_Official Do you find your country before 1947 on map 
1,1/2 Engineering News Record (ENR) has just announced winners of Global Best Projects Juried Competition  My sincere congratulations to KKH Phase-II (Havelian-Thakot) Project  a major transport infrastructure project under #CPEC  for winning the best annual Bridge/Tunnel Award! https://t co/Dz2mNvlbMP
1,Wishing all my Chinese friends a very happy 72nd National Day  Longline🇵🇰🇨🇳Friendship  @CathayPak @PakAmbChina @AmbNong @CPEC_Official @zlj517 @Gwadar_Pro @Mushahid @zhang_heqing @ForeignOfficePk  @ShireenMazari1 @SMQureshiPTI @CPEC_UPDATE https://t co/5Bb7RGmURo
1,CPEC making swift progress; says Federal Minister Asad Umar 
1,Pakistan  China have expressed satisfaction over progress on CPEC: Asad Umar #AsadUmar #CPEC #JCC 
0,Breaking News: Iran must stop use of its soil by terrorists  CPEC under attack from Iran   Terrorists targeted a FC border post from Iranian territory inside Balochistan  Due to fire  Sepoy Maqbool Shah of Frontier Corps embraced shahadat while another soldier was injured 
1,The inauguration of the Pak-China Tactical Vocational Institute on Friday in Gwadar marked completion of the first ever China Pakistan Economic Corridor (CPEC) project in the country  Chinese Ambassador Nong Rong attended the opening ceremony via a video link  https://t co/fuAhbT43Jp
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/LY5pO9OSn4
1,CPEC Westren Route: Installation of Traffic Signboards in progress at Rehmani Khel to Kot Belian  (D I Khan Motorway Package 2A) by Eastern Highway Company  -It will be open for traffic in Oct 2021 https://t co/wWHP4LlhuB
0,Big blow for Pakistan TTP and ISIS-K will jointly carry out terrorism inside Pakistan  Youtube link : https://t co/zIGglbfURl  #Taliban #Afghanistan  #NATO #Pakistan #Balochistan #CPEC #India #ImranKhan #TTP #Islamabad #Islamophobia #Islamophobia_in_india #IslamicState #ISISK #UN https://t co/DsAQshCynL
1,Pakistan  China resolve to intensify work on CPEC projects despite Covid pandemic: Asad Umar https://t co/bLaqZ6omXd https://t co/K1fW4gHDsa
1,Was 10 JCC most unsuccessful meeting of CPEC in 7 years and what did Pakistan get out of it? Will PM’s speech at UNGA forward Pakistan foreign policy objectives in a hostile world  You may like to watch ⁦@thereviewexp⁩ tonight ⁦@Kamran_Yousaf⁩ https://t co/DlppqxcNyl
1,@indyurdu Boris Johnson said dis is d example every less developed country shud follow   By callin Pak less developed country is an insult 2 d country   1 day Pak will follow solar panels  electric cars after CPEC completn in 2030! These goras always consider Pak as 3rd world country!!
0,D CPEC projects have been moving at a snale's pace after d advent of d U Turnian regime  &amp; there is little probability of any change in d situation  D Chinese seem to be uneasy &amp; under strain  D US lobby seems to be very busy working against d CPEC to d dismay of d faithful  https://t co/bPEVF6QaPA
1,Why PMDA? First  PTI Govt appealed a review for Musharraf against his sentence on treason (I still support his secular stance)  Then it extended COAS Bajwa's tenure  Then it wanted immunity for CPEC chairman (Asim Bajwa)  Next year  COAS will retire  #PMDA is to keep mouths shut 
0,The government has initiated an inquiry over poor management of the financing for the execution of the 2 X 660MW Jamshoro coal-fired power project   
0,@MichaelKugelman US has made India to spearhead its war against China by threatening CPEC in Gilgit Baltistan  Pak is again becoming centre of world politics and its future  If Pak sided China WW3 is inevitable 
0,Sshhh  you can't talk about cpec  it is sacred  If you raise any question  you will be called anti cpec  anti development  anti game changer blah blah blah  https://t co/8kTGw0lVeQ
1,Pakistani staff at Suki Kinari CPEC project recieved 1st dose of COVID vaccine  
1,In Nawaz Sharif's government CPEC is being built  roads built  Metro built  terrorism is being eradicated inflation and load shedding are getting rid of projects are being set up in Pakistan Pakistan is becoming the fastest growing country in the world #گرین_لائن_شکریہ_نواز_شریف
1,Minister for Planning &amp; Development Mr  @Asad_Umar &amp; Chairman #CPEC Authority Mr  Khalid MAsnoor`s press confrence  Mr  Umar said that it has been decided to establish a dedicated investor facilitation center for the Chinese companies to investment in Pakistan  @zlj517 https://t co/WqJcjfGZhC
1,Ambassador Aizaz Ahmad Chaudhry  DG-ISSI  said that despite changes in global politics  Pakistan and China have stood firmly with each other and their cooperation is deepening on daily basis  https://t co/uZAEbUKMVx
0,Baloch Republican Army (#BRA) criticized #Pakistan-#China relations and the Belt and Road Initiative  claiming: “a historical game is being played against the Baloch identity in the name of so-called #CPEC  against which the Baloch resistance will prove to be a leaden wall ” #BRI https://t co/i1vUn2Odlf
1,The Master Green 50MW Wind Power Project located in Jamshoro District  #Sindh  has achieved COD on August 20  #CPEC https://t co/9e3QdoJqfd
1,It is time to have a media outlet covering BRI and its signature project CPEC  fully dedicated to progress of the projects  Progress reports with due statistics should be promulgated so that people around the globe would know the debt trap propaganda doesn’t hold any water  https://t co/OOhflaNix5
1,#OurHopeJamKamal @SyedRahmanAhmed @TeamPakDefense  has been acknowledged in the China Pakistan Economic Corridor  adding that the real CPEC is Balochistan  which will provide access to Afghanistan  central Asian states from Chaman and furthermore to Europe through Iran and Turkey
0,The people decide their own fate not any so called project or #CPEC  #Baloch people resisting in #Gwadar against all the odds   #Balochistan #MissUniversePhilippines2021 #HelloJimtober #MyUniverseMVOutNow #ColdplayXBTS #Gwadar #chibalotte #BorderKhatreMeHai  #GodMorningWednesday https://t co/ac1EAua42t
1,Suki Kinari Hydropower Project  a #CPEC clean energy project with total capacity of 884MW #PakistanZindabad  #CPECMakingProgress #PakistanMovingForward https://t co/lSyxqG1uZh
1,At the 9th annual Engineering News-Record’s Global Best Projects competition  Karakoram Highway Phase-II (Havelian-Thakot)  a major connecting project under CPEC  has been awarded bridge/tunnel award for its outstanding design and quality construction    
1,👉MOU for establishment of Joint Working Group on Information Technology Industry 👉Letter of Exchange for Provision of Balochistan Solar Power Lighting Equipment &amp;  👉Provision of Medical Equipment &amp; Material were also signed  🇵🇰🤝🇨🇳 #10thJCC #CPEC #LongLivePakChinaFriendship https://t co/uvGekd8ihH
1,PM Imran vows to gear up pace of work on CPEC projects #Pakistan #PMImranKhan #CPEC #HammadAzhar #DTD #Electricity https://t co/HKhMUvlKxX
1,PM IMRAN VOWS TO GEAR UP PACE OF WORK ON CPEC PROJECTS  Read More: https://t co/LpwxggZRKD  #ARYNews https://t co/ZMNn9QXgdj
1,@ImranKhanPTI Respected sir   Kamyab jawan program is looking like not working that's why I am trying  to earn money through construction my mato is trading through CPEC 
1,In a first of its kind even for CPEC  the planned multibillion dollar mega KCCDZ project will be built on direct Chinese investment in partnership with Karachi Port Trust (KPT)  The quantum of expected investment is around USD 3 5 billion 
1,A special light and laser show arranged by the #Pakistan Embassy at the Great Wall of #China with slogans of friendship to mark 70 years of China-Pakistan diplomatic ties  #🇵🇰🇨🇳IronCladFriendship #CPEC🇨🇳🇵🇰  @ForeignOfficePk @zlj517 @CathayPak @MFA_China https://t co/W47xNcuTm2
1,If China wants to rise  it has to face the opposition to #CPEC  Enemies will target Chinese citizens and interests  and we should fight back with tenacity rather than backing down with cowardice  @ImranKhanPTI @CathayPak
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/ydkjwyO7dQ
1,Karachi may become an even larger port that has the ability to cater to international needs through KCCDZ’s diversified facilities–strengthening our blue economy as a result   Expanding CPEC [Editorial]  
0,@DesiGuyNo1 @AajKamranKhan Yes  Alhamdullilah Pakistan with the help of ADB  World Bank building Dams   As far as CPEC power plant agreement are concerned  who has put sanction to not disclose the agreement  Every country was ready but our politicians sold out our sovereignty  Karkay plant  liberty power  
1,Excellent! Continuous efforts in environmental protection of Sahiwal Power Plant  a #CPEC energy project  has paid off with Environmental Excellence Award for the 3rd consecutive year  Its emission is far superior to World Bank &amp; European standards  https://t co/1FXkA4lwY0
0,No wonder  Iran is trying its best to stop further progress on the CPEC https://t co/xSpQ5KEdZW
1,The China Pakistan Economic Corridor (CPEC)  as the flagship project of China's Belt and Road Initiative (BRI)  has reaped fruitful results over the past eight years  bringing a direct investment of US$ 25 4 billion and creating numerous jobs in Pakistan #propertynews #CPEC https://t co/OGuD9lxkA7
1,They expressed appreciation to engineers of XJ Group Corporation (XJGC)  #China  responsible for supplying  installing and commencing core equipment for Matiari-Lahore ±660kV high-voltage direct current (HVDC) transmission project  under the framework of the #CPEC  https://t co/HwIYrSnvur
1,ENR has just announced winners of Global Best Projects Juried Competition My sincere congratulations to Havelian-Thakot Project a major transport infrastructure project under #CPEC winning best annual bridge/tunnel award thanks to Al mighty Allah I m part of build up for Pakistan https://t co/woN3HpU4cS
1,"Congratulations @AmbNong  American weekly magazine (@ENRnews) awarded the #Karakoram Highway Phase-II (#Thahkot-#Havelian #Abbottabad)  a project under ""China Pakistan Economic Corridor (#CPEC)"" as winner of ""Global Best Projects"" Juried Competition  #LongLivePakChinaFriendship https://t co/n0k3YZlcxk"
0,China has taken enormous unconsidered risks in unstable regions with predatory explotive model   Next will be CPEC? https://t co/tOjnQDfypI
1,CPEC panel okays ambitious Karachi coastline plan https://t co/iJ9XBq4zPe
0,Masses in Gwadar are demanding for basic necessities of life  #CPEC and #EmergingBalochistan isn’t for the natives but exploitation   @KahudaBabar this is a shame for you and your co   https://t co/vCNSPYOFnN
1,@AliHZaidiPTI @MaritimeGovPK @official_kpt May this happen in on ground not only in tweets  CPEC is a game changer project it should be completed !
1,Pak-China Friendship Hospital to provide modern healthcare facilities in Gwadar  
1,LAST CHANCE FOR USA  The USA through its obstinance with Pakistan is fast becoming irrelevant in the region  It needs to engage with pakistan  afghanistan  central asia   and Russia to provide a North-South axis to rival and complement east-west CPEC 
1,@SHABAZGIL @sayedzbukhari We did this tour in 2017 to promote CPEC and tourism just after an year of APS incident  PTI Federal Government has not promoted local Bikers and motorists during it's tenure  https://t co/JwRo46dBpE
